"id","areaHa","areaAcres","elevWestCL","slopeCL","aspectCL","sriCL","tpiCL","twiCL","hliCL","wbdCL","awsCL","precipCL","gddCL","FRID","bAreaDSN","treeCovDI","treeCovDSN","treeCovDSA","openPctDI","openPctDSN","openPctDSA","dstgDvDI","dstgDvDSN","dstgDvDSA","opnSizeDI","opnSizeDSN","opnSizeDSA","devSizeDI","devSizeDSN","devSizeDSA","lrgPctDI","lrgPctDSN","lrgPctDSA","tSizeDvDI","tSizeDvDSN","tSizeDvDSA","lrgSizeDI","lrgSizeDSN","lrgSizeDSA","tSizeDI","tSizeDSN","tSizeDSA","treeQmdDI","treeQmdDSN","treeQmdDSA","stageDSN","stageDSA","sizeDSN","sizeDSA","CompDSN","CompDSA"
2087,19.1549999122914,47.3329625332677,"woodland-chaparral","gentle","mixed","moderate","mid slope","mesic","mixed","low","high","mixed","long",74.45,0,-1.17,1,1,-1.42,1,1,-2.27,3,3,-1.32,1,1,-2.16,3,3,-3.06,3,3,-3.45,3,3,-1.41,1,1,2.13,0,3,-1.38,1,1,2,2,1.6,2.2,23,26
2088,18.8699997283268,46.6287128286819,"woodland-chaparral","mixed","mixed","moderate","mixed","mesic","mixed","low","high","mixed","long",58.14,0.17,-0.33,0,0,-1.34,1,1,-1.33,1,1,0.07,0,0,0.17,0,0,-0.19,0,0,-0.5,0,0,0.05,0,0,-0.52,0,0,-0.37,0,0,0.5,0.5,0,0,3.35,3.35
2089,17.0800000032126,42.2055340079385,"woodland-chaparral","mixed","mixed","mixed","mid slope","mesic","cool","low","high","moderate","long",66.27,0.28,-1.34,1,1,-1.38,1,1,-2.96,3,3,-1.25,1,1,-2.23,3,3,-8.34,5,5,-2.52,3,3,-2.1,3,3,2,0,3,-0.64,0,0,2,2,2.2,2.8,27.4,30.4
2090,17.2700000169773,42.6750335419518,"woodland-chaparral","gentle","mixed","mixed","mixed","mixed","mixed","moderate","moderate","moderate","long",60.06,0.1,-1.18,1,1,-1.14,1,1,-2.03,3,3,-1.27,1,1,-1.09,1,1,-2.94,3,3,-1.96,1,1,-2.98,3,3,0.21,0,0,-2.67,3,3,1.5,1.5,2,2,23,23
2091,18.329999458984,45.2943451631225,"woodland-chaparral","gentle","mixed","moderate","mixed","mesic","cool","mixed","high","moderate","long",73.41,0.14,-0.73,0,0,-1.51,1,1,-0.3,0,0,0.14,0,0,0.69,0,0,-0.82,0,0,-0.1,0,0,0.46,0,0,0.08,0,0,2.32,0,3,0.25,0.25,0,0.6,1.95,4.95
2092,18.9399998148302,46.8016865424362,"woodland-chaparral","mixed","southeast","low","mixed","mixed","cool","low","high","mixed","long",71.51,0.21,-1.69,1,1,-1.51,1,1,-4.61,3,3,-1.79,1,1,-2.49,3,3,-1.91,1,1,-2.77,3,3,-1.06,1,1,1.66,0,1,-1.89,1,1,2,2,1.2,1.4,22.05,23.05
2093,18.1400000770856,44.8248471904823,"woodland-chaparral","gentle","mixed","mixed","mixed","mesic","mixed","moderate","moderate","moderate","long",57.46,0.85,-1.13,1,1,-1.16,1,1,-0.66,0,0,-1.1,1,1,-1.43,1,1,-2.09,3,3,-0.56,0,0,-2.43,3,3,0.32,0,0,-1.75,1,1,0.75,0.75,1.4,1.4,20,20
2094,18.1624999881853,44.8804455958053,"woodland-chaparral","gentle","mixed","mixed","mixed","mesic","moderate","low","high","moderate","long",71.84,0.04,-1.3,1,1,-1.36,1,1,-3.2,3,3,-1.47,1,1,-1.5,1,1,-1.18,1,1,-0.96,0,0,-0.85,0,0,0.65,0,0,-1.88,1,1,1.5,1.5,0.4,0.4,14.7,14.7
2095,17.0875001126589,42.2240671533858,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","low","high","mixed","long",33.61,0.79,-0.77,0,0,-1.6,1,1,-3.14,3,3,0.09,0,0,1.14,0,1,-0.83,0,0,-1.28,1,1,0.07,0,0,1.19,0,1,-0.81,0,0,1,1.25,0.2,0.4,9.95,12.2
2096,16.7075001858944,41.2850683343544,"woodland-chaparral","mixed","mixed","moderate","mid slope","mesic","mixed","low","high","moderate","long",74.09,0,-1.2,1,1,-1.4,1,1,-1.91,1,1,-1.19,1,1,-1.91,1,1,-2.91,3,3,-1.48,1,1,-1.8,1,1,0.31,0,0,-0.54,0,0,1,1,1,1,15,15
2097,16.8674997100724,41.6804351585744,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate","long",75.45,1.13,-1.21,1,1,-1.22,1,1,-1.31,1,1,-1.29,1,1,-1.02,1,1,-2.4,3,3,-2.14,3,3,-1.59,1,1,1.2,0,1,-0.83,0,0,1,1,1.4,1.6,22.65,23.65
2098,16.8124999097461,41.544527901978,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate","long",49.54,0,-1.29,1,1,-1.3,1,1,-0.96,0,0,-1.36,1,1,-1.72,1,1,-1.84,1,1,-0.85,0,0,-0.3,0,0,0.34,0,0,0.83,0,0,0.75,0.75,0.2,0.2,9.75,9.75
2099,16.9625000440819,41.9151857339286,"woodland-chaparral","gentle","mixed","mixed","mixed","mesic","mixed","low","high","high","long",76.31,0.49,-1.32,1,1,-1.2,1,1,-0.69,0,0,-1.28,1,1,-1.43,1,1,-1.79,1,1,-1.63,1,1,-2.87,3,3,0.3,0,0,-0.97,0,0,0.75,0.75,1,1,16.2,16.2
2100,14.5575000566416,35.9723105149642,"woodland-chaparral","mixed","mixed","moderate","mixed","mesic","mixed","low","high","moderate","long",48.43,0,-1.29,1,1,-1.39,1,1,-4.47,3,3,-1.33,1,1,-1.63,1,1,0.88,0,0,-1.38,1,1,0.73,0,0,0.13,0,0,-0.88,0,0,1.5,1.5,0.2,0.2,13.5,13.5
2101,13.5050000520502,33.3715303786187,"woodland-chaparral","mixed","mixed","mixed","mixed","mesic","cool","low","high","moderate","long",70.92,1.11,-1.33,1,1,-1.41,1,1,-1.16,1,1,-1.73,1,1,-0.16,0,0,-3.41,3,3,-1.44,1,1,-1.99,1,1,0.75,0,0,-0.12,0,0,0.75,0.75,1,1,19.3,19.3
2102,19.8749999782149,49.112118696168,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mesic","mixed","low","high","mixed","long",54.02,0,0.45,0,0,0.06,0,0,-1.15,1,1,0.45,0,0,0.22,0,0,-2.88,3,3,-0.92,0,0,-0.22,0,0,0.98,0,0,2.51,0,3,0.25,0.25,0.6,1.2,4.25,7.25
2103,7.4825001354938,18.4896319598119,"woodland-chaparral","gentle","mixed","moderate","mid slope","mesic","mixed","low","high","moderate","long",64.6,0,-1.46,1,1,-1.37,1,1,-1.5,1,1,-1.67,1,1,-1.62,1,1,-2.87,3,3,-3.12,3,3,-3,3,3,2.3,0,3,-1.04,1,1,1,1,2,2.6,20,23
2105,13.4750000103966,33.2973987756905,"woodland-chaparral","mixed","flat","mixed","mid slope","mesic","mixed","low","high","high","long",56.02,0.29,-1.27,1,1,-1.21,1,1,-1.08,1,1,-1.37,1,1,-2.11,3,3,-1.99,1,1,-0.23,0,0,-2.63,3,3,0.45,0,0,1.36,0,1,1.5,1.5,0.8,1,17.95,18.95
2106,14.7525000014744,36.4541651286432,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","mixed","high","moderate","long",66.01,0.1,-1.03,1,1,-1.87,1,1,-5.05,5,5,0,0,0,3.1,0,3,1.32,0,1,-2.2,3,3,1.49,0,1,0.71,0,0,-0.41,0,0,1.5,2.25,0.6,1,16,21.75
2107,15.4249997918107,38.1159457355539,"woodland-chaparral","mixed","northwest","mixed","mixed","wet","warm","moderate","high","moderate","long",25.11,0,-1.01,1,1,-1.49,1,1,-2.71,3,3,-0.04,0,0,1.22,0,1,-5.45,5,5,-1.86,1,1,-3.27,3,3,0.1,0,0,7.55,0,5,1,1.25,1.8,2.8,19,25.25
2109,13.1699999507066,32.5437283781935,"woodland-chaparral","mixed","mixed","mixed","mixed","mesic","mixed","low","high","moderate","long",51.87,0.06,-1.7,1,1,-1.46,1,1,-8.43,5,5,-1.66,1,1,-1.41,1,1,-3.09,3,3,-4.19,3,3,-2.11,3,3,2.41,0,3,-1.31,1,1,2,2,2,2.6,25.3,28.3
2111,13.9075000822197,34.3661280781691,"woodland-chaparral","mixed","mixed","mixed","mid slope","mixed","cool","moderate","moderate","moderate","long",73.22,1.48,-1.57,1,1,-1.47,1,1,-1.07,1,1,-0.47,0,0,-0.5,0,0,-2.38,3,3,-1.95,1,1,-1.17,1,1,0.14,0,0,-1.71,1,1,0.5,0.5,1.2,1.2,20.9,20.9
2112,16.7949993439243,41.5012831288042,"woodland-chaparral","mixed","flat","mixed","mid slope","mesic","moderate","low","high","high","long",60.13,0,-1.38,1,1,-1.3,1,1,-3.08,3,3,-1.36,1,1,-1.9,1,1,-1.49,1,1,-0.93,0,0,-1.29,1,1,0.29,0,0,-1.9,1,1,1.5,1.5,0.6,0.6,15.5,15.5
2113,5.31250211488157,13.1274583509781,"woodland-chaparral","mixed","mixed","mixed","valley-lower slope","mixed","moderate","low","high","high","long",38.86,0,-1.85,1,1,-1.76,1,1,-3.52,3,3,-1.09,1,1,-1.23,1,1,0.35,0,0,-0.86,0,0,1.85,0,1,0.45,0,0,0.02,0,0,1.5,1.5,0,0.2,12.5,13.5
2114,16.4525001857996,40.65495058412,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","high","long",73.07,0.19,-1.15,1,1,-1.2,1,1,-2.4,3,3,-1.19,1,1,-1.54,1,1,-1.1,1,1,-2.47,3,3,0.28,0,0,1.47,0,1,-0.89,0,0,1.5,1.5,0.8,1,17.45,18.45
2115,13.5075001861256,33.3777083349257,"woodland-chaparral","mixed","southwest","mixed","mixed","mesic","moderate","low","high","mixed","long",51.41,0.38,0.02,0,0,-1.02,1,1,-1.04,1,1,0.11,0,0,0.4,0,0,-2.11,3,3,-1.26,1,1,-0.34,0,0,0.71,0,0,1.4,0,1,0.5,0.5,0.8,1,8.4,9.4
2116,32.1724991416452,79.4998540039623,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","mixed","moderate","long",18.77,0.13,0.37,0,0,-1.16,1,1,-4.5,3,3,0.1,0,0,0.93,0,0,-6.52,5,5,-4,3,3,0.26,0,0,0.96,0,0,3.67,0,3,1,1,1.6,2.2,13.65,16.65
2117,10.8850001821895,26.8973797001994,"woodland-chaparral","mixed","mixed","moderate","mixed","mixed","warm","low","high","moderate","long",11.53,0.02,-1.64,1,1,-1.81,1,1,-9.68,5,5,-1.72,1,1,-2.78,3,3,-4.22,3,3,-3.17,3,3,-3.06,3,3,1.73,0,1,2.61,0,3,2.5,2.5,1.8,2.6,26.6,30.6
2118,12.5274988664296,30.9560760738908,"woodland-chaparral","mixed","mixed","moderate","mixed","mixed","mixed","moderate","moderate","moderate","long",73.51,1.35,-0.81,0,0,-1.14,1,1,-0.45,0,0,-0.33,0,0,0.1,0,0,-3.49,3,3,-0.53,0,0,-1.1,1,1,0.12,0,0,0.39,0,0,0.25,0.25,0.8,0.8,12,12
2119,16.3450004758866,40.3893134259395,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","mixed","mixed","moderate","long",77.51,1.04,-0.96,0,0,-1.11,1,1,-0.39,0,0,-0.43,0,0,-0.47,0,0,-1.74,1,1,-0.43,0,0,-1.37,1,1,0.56,0,0,1.01,0,1,0.25,0.25,0.4,0.6,8.45,9.45
2120,17.1674988758956,42.4217480972819,"woodland-chaparral","mixed","mixed","mixed","mid slope","mixed","mixed","mixed","high","moderate","long",52.82,0.7,-1.51,1,1,-1.53,1,1,-4.45,3,3,-1.51,1,1,-2.17,3,3,-1.94,1,1,-1.39,1,1,0.69,0,0,0.76,0,0,-0.27,0,0,2,2,0.4,0.4,20.5,20.5
2121,16.9450000416327,41.8719423528766,"woodland-chaparral","mixed","mixed","mixed","mixed","mesic","cool","low","high","high","long",44.43,0,-1.76,1,1,-1.74,1,1,-3.26,3,3,-1.65,1,1,-2.23,3,3,-1.07,1,1,-1.27,1,1,-0.45,0,0,0.85,0,0,-0.83,0,0,2,2,0.4,0.4,17,17
2122,5.21499989429043,12.8865254887864,"woodland-chaparral","steep","mixed","mixed","ridge-upper slope","mixed","warm","low","high","moderate","long",-1.4,0,-1.6,1,1,-1.48,1,1,-6.88,5,5,-1.75,1,1,-1.17,1,1,-3.67,3,3,-3.1,3,3,-3.79,3,3,2.58,0,3,1.94,0,1,2,2,1.8,2.6,24,28
2123,13.0299999360008,32.1977813418547,"woodland-chaparral","gentle","mixed","mixed","mid slope","mesic","mixed","moderate","moderate","moderate","long",66.39,1.37,-1.07,1,1,-1.08,1,1,-0.12,0,0,-1.07,1,1,-2.93,3,3,-2.88,3,3,-0.31,0,0,-3.43,3,3,0.24,0,0,-0.93,0,0,1.25,1.25,1.2,1.2,24.1,24.1
2124,35.0224999738274,86.5423485603262,"woodland-chaparral","very steep","mixed","mixed","valley-lower slope","mixed","mixed","mixed","mixed","moderate","long",26.18,0,0.69,0,0,0.11,0,0,-1.25,1,1,0.25,0,0,0.96,0,0,-4.89,3,3,-1.25,1,1,-1.55,1,1,1.17,0,1,5.96,0,5,0.25,0.25,1,2.2,6.25,12.25
2125,13.4849999821099,33.3221092057927,"woodland-chaparral","mixed","mixed","low","mixed","mixed","cool","mixed","high","moderate","long",72.6,1.63,-1.26,1,1,-1.39,1,1,-1.1,1,1,-1.51,1,1,0.05,0,0,-1.79,1,1,-2.45,3,3,-0.5,0,0,1.45,0,1,0.43,0,0,0.75,0.75,0.8,1,20.9,21.9
2126,7.76499996906526,19.1877031735587,"woodland-chaparral","mixed","flat","mixed","mixed","mesic","mixed","low","high","high","long",54.19,0.11,-1.63,1,1,-1.32,1,1,-1.63,1,1,-1.67,1,1,-1.59,1,1,-1.35,1,1,0.5,0,0,0.2,0,0,0.11,0,0,1.23,0,1,1,1,0.2,0.4,11.55,12.55
2127,12.4399999442545,30.7398618622502,"lower montane","gentle","southeast","moderate","mixed","mesic","cool","mixed","high","moderate","long",80.75,0.61,-1.13,1,1,-1.13,1,1,-1.87,1,1,-1.22,1,1,-1.39,1,1,-2.14,3,3,-1.62,1,1,-1.49,1,1,0.02,0,0,-0.96,0,0,1,1,1,1,18.05,18.05
2128,12.5000000985396,30.8881252434962,"woodland-chaparral","mixed","southeast","low","mixed","mixed","cool","moderate","moderate","moderate","long",36.37,0.23,-1.47,1,1,-1.75,1,1,-4.39,3,3,-1.85,1,1,-2.1,3,3,-2.92,3,3,-4.93,3,3,-2.01,3,3,2.55,0,3,-0.03,0,0,2,2,1.8,2.4,25.15,28.15
2129,15.942499909803,39.3947144021186,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","mixed","moderate","long",53.23,0.19,-1.28,1,1,-1.45,1,1,-1.97,1,1,-1.53,1,1,-1.86,1,1,-2.18,3,3,-2.36,3,3,-2.15,3,3,0.73,0,0,-0.78,0,0,1,1,1.8,1.8,19.95,19.95
2130,6.54999999048124,16.1853774764787,"woodland-chaparral","mixed","mixed","moderate","ridge-upper slope","mixed","mixed","moderate","moderate","moderate","long",34.71,0,-0.16,0,0,-0.59,0,0,-0.11,0,0,0.12,0,0,0.34,0,0,-1.95,1,1,0.3,0,0,-2.37,3,3,-0.49,0,0,0.29,0,0,0,0,0.8,0.8,4,4
2131,11.5900011482326,28.6394723373403,"woodland-chaparral","mixed","mixed","low","mixed","mesic","mixed","low","high","high","long",56.73,0.16,-1.78,1,1,-1.51,1,1,-3.54,3,3,-1.99,1,1,-1.33,1,1,-2.15,3,3,-0.33,0,0,-1.34,1,1,0.41,0,0,1.68,0,1,1.5,1.5,0.8,1,17.3,18.3
2132,14.2250000838272,35.1506864571411,"woodland-chaparral","mixed","mixed","low","mixed","mixed","mixed","low","high","high","long",60.33,0.87,-1.23,1,1,-1.54,1,1,-2.67,3,3,-1.23,1,1,-2.33,3,3,-2.26,3,3,-0.22,0,0,-0.06,0,0,0.55,0,0,2.97,0,3,2,2,0.6,1.2,22.35,25.35
2133,13.1699995771468,32.5437274551085,"woodland-chaparral","mixed","mixed","moderate","mixed","mixed","warm","mixed","moderate","moderate","long",62.27,0.13,-0.59,0,0,-1.31,1,1,-1.39,1,1,0.08,0,0,0.83,0,0,-2.08,3,3,-1.75,1,1,-1,1,1,0.69,0,0,0.61,0,0,0.5,0.5,1,1,8.15,8.15
2134,9.68250116476709,23.9259445031977,"woodland-chaparral","gentle","mixed","mixed","mixed","mixed","mixed","mixed","high","moderate","long",63.74,0.13,-1.23,1,1,-1.36,1,1,-1.96,1,1,-1.22,1,1,-1.7,1,1,-1.31,1,1,-0.68,0,0,-0.7,0,0,0.43,0,0,0.27,0,0,1,1,0.2,0.2,11.65,11.65
2135,10.2749996780207,25.3900379543731,"woodland-chaparral","very steep","southeast","low","valley-lower slope","mixed","cool","moderate","moderate","moderate","long",67.26,0,-0.45,0,0,-1.64,1,1,-1.44,1,1,0.09,0,0,1.71,0,1,-2.51,3,3,-1.24,1,1,-1.68,1,1,0.52,0,0,1.17,0,1,0.5,0.75,1,1.2,7.5,9.75
2136,10.845000323378,26.7985380490831,"woodland-chaparral","mixed","mixed","moderate","mixed","mesic","cool","low","high","high","long",74.58,0.53,-2.02,3,3,-1.41,1,1,-0.47,0,0,-2.05,3,3,-1.9,1,1,-2.02,3,3,-0.62,0,0,-2.39,3,3,0.38,0,0,0.71,0,0,1.25,1.25,1.2,1.2,29.9,29.9
2137,11.200000152461,27.6757603767387,"mixed","mixed","mixed","moderate","mixed","mesic","mixed","low","high","high","long",75.44,0,-2.33,3,3,-1.72,1,1,-2.79,3,3,-2.19,3,3,-1.44,1,1,-1.76,1,1,-1.48,1,1,-1.29,1,1,0.28,0,0,-1.55,1,1,2,2,0.8,0.8,29,29
2140,7.34749986148855,18.1560395327313,"woodland-chaparral","gentle","mixed","mixed","ridge-upper slope","mesic","moderate","low","high","moderate","long",76.76,0.1,-1.53,1,1,-1.24,1,1,-1.23,1,1,-1.6,1,1,-1.68,1,1,-2.29,3,3,-1.4,1,1,-2.21,3,3,0.71,0,0,-0.43,0,0,1,1,1.4,1.4,17.5,17.5
2141,8.52000023735027,21.0533465865044,"mixed","gentle","mixed","moderate","ridge-upper slope","mesic","mixed","low","high","moderate","long",55.01,0.11,-1.28,1,1,-1.3,1,1,-2.7,3,3,-1.38,1,1,-1.98,1,1,-2.2,3,3,-3.14,3,3,-1.36,1,1,2.27,0,3,-1.28,1,1,1.5,1.5,1.6,2.2,21.05,24.05
2142,9.19250004131267,22.7151272270857,"woodland-chaparral","gentle","mixed","moderate","mixed","mixed","moderate","low","high","high","long",74.58,0,-1.57,1,1,-1.42,1,1,-2.25,3,3,-1.67,1,1,-1.28,1,1,-1.35,1,1,-1.35,1,1,-1.18,1,1,1.01,0,1,-0.73,0,0,1.5,1.5,0.6,0.8,15.5,16.5
2143,6.98000001070846,17.2479290264611,"woodland-chaparral","gentle","mixed","mixed","ridge-upper slope","mixed","mixed","mixed","high","moderate","long",43.18,0,0.7,0,0,0.77,0,0,-1.03,1,1,0.37,0,0,-0.23,0,0,-2.47,3,3,-0.68,0,0,-1.85,1,1,0.04,0,0,5.61,0,5,0.25,0.25,0.8,1.8,5.25,10.25
2145,15.6075001683275,38.5669132909457,"lower montane","mixed","southeast","mixed","mixed","mesic","cool","low","high","high","long",73.7,0.22,-1.34,1,1,-1.32,1,1,-2.55,3,3,-1.43,1,1,-3.17,3,3,-1.11,1,1,-1.25,1,1,-1.01,1,1,0.98,0,0,-1.06,1,1,2,2,0.8,0.8,20.1,20.1
2146,7.044999897805,17.408546997471,"woodland-chaparral","steep","southeast","low","mixed","mixed","cool","low","high","high","long",31.97,0.13,-1.69,1,1,-1.85,1,1,-4.18,3,3,-1.73,1,1,-2.28,3,3,-3.14,3,3,-2,3,3,-2.29,3,3,2.1,0,3,1.93,0,1,2,2,1.8,2.6,24.65,28.65
2147,9.57999994821495,23.6726588720365,"woodland-chaparral","mixed","mixed","low","mixed","mixed","cool","moderate","moderate","moderate","long",71.7,0.81,-1.21,1,1,-1.37,1,1,-5.6,5,5,-1.72,1,1,0.97,0,0,-1.93,1,1,-8.13,5,5,-0.87,0,0,2.13,0,3,-1.95,1,1,1.75,1.75,1.4,2,24.8,27.8
2148,6.58249984761578,16.265686248451,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","cool","moderate","moderate","moderate","long",47.89,0,-1.55,1,1,-1.73,1,1,-2.88,3,3,-1.78,1,1,-1.63,1,1,-1.88,1,1,-4.51,3,3,-2.23,3,3,0.88,0,0,-0.68,0,0,1.5,1.5,1.4,1.4,19.5,19.5
2149,10.2374989955468,25.2973718929459,"woodland-chaparral","very steep","flat","low","valley-lower slope","mixed","mixed","mixed","high","moderate","long",16.06,0,-0.25,0,0,-1.12,1,1,-4.42,3,3,0.05,0,0,3.5,0,3,-5.86,5,5,-3.82,3,3,-2.53,3,3,3.88,0,3,2.55,0,3,1,1.75,2.2,3.4,16,25.75
2150,13.2725000842257,32.7970113331259,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate","long",39.78,0,-1.61,1,1,-1.54,1,1,-2.74,3,3,-1.83,1,1,-2.63,3,3,-1.6,1,1,0.2,0,0,1.84,0,1,0.48,0,0,3.26,0,3,2,2,0.2,1,16,20
2151,9.15500002094908,22.6224628017662,"woodland-chaparral","mixed","northwest","moderate","ridge-upper slope","mixed","warm","mixed","high","moderate","long",25.74,0,0.19,0,0,-0.48,0,0,-3.02,3,3,0.22,0,0,1.86,0,1,-3.23,3,3,-1.48,1,1,-1,1,1,0.26,0,0,7.4,0,5,0.75,1,1,2,8.75,15
2152,9.98749657330423,24.6796034074634,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","moderate","high","moderate","long",56.17,0.03,-0.95,0,0,-1.31,1,1,-0.46,0,0,-1.5,1,1,-0.03,0,0,1.1,0,1,-0.24,0,0,0.62,0,0,0.05,0,0,-0.98,0,0,0.5,0.5,0,0.2,2.65,3.65
2153,8.13750042442363,20.108170423772,"woodland-chaparral","very steep","southwest","moderate","valley-lower slope","mixed","mixed","mixed","mixed","moderate","long",34.53,0,0.56,0,0,0.06,0,0,-2,3,3,0.29,0,0,3.36,0,3,-3.47,3,3,-1.25,1,1,-2.54,3,3,0.95,0,0,11.29,0,5,0.75,1.5,1.4,2.4,10.75,19.5
2154,7.59250025252003,18.7614477489896,"woodland-chaparral","very steep","northwest","mixed","valley-lower slope","wet","warm","moderate","mixed","moderate","long",38.31,0.07,-0.16,0,0,-1.1,1,1,-1.91,1,1,0.09,0,0,0.54,0,0,-1.9,1,1,-1.27,1,1,-2.67,3,3,0.46,0,0,1.34,0,1,0.5,0.5,1,1.2,7.85,8.85
2155,7.90249993008706,19.5274724522416,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mesic","cool","low","high","high","long",45.78,0,-1.14,1,1,-1.63,1,1,-6.55,5,5,-1.49,1,1,0.05,0,0,-2.95,3,3,-2.2,3,3,-1.58,1,1,1.56,0,1,-4.59,3,3,1.75,1.75,2,2.2,23.75,24.75
2156,4.75750006893811,11.7560205453495,"woodland-chaparral","mixed","northwest","moderate","mixed","mixed","warm","low","high","moderate","long",28.86,0,-1.75,1,1,-1.7,1,1,-2.84,3,3,-1.58,1,1,-2.04,3,3,-3.01,3,3,-3.85,3,3,-2.9,3,3,2.97,0,3,3.16,0,3,2,2,1.8,3,24,30
2158,8.92249999336465,22.0479436086037,"woodland-chaparral","mixed","southeast","low","mixed","mixed","cool","moderate","moderate","moderate","long",44.78,0,-0.75,0,0,-1.46,1,1,-3.64,3,3,0.05,0,0,-0.24,0,0,-1.75,1,1,-2,3,3,-2.6,3,3,1.2,0,1,0.08,0,0,1,1,1.4,1.6,12,13
2159,9.15999881114804,22.6348150622874,"woodland-chaparral","mixed","mixed","mixed","mixed","mixed","mixed","low","high","moderate","long",67.17,0.18,-1.35,1,1,-1.47,1,1,-4,3,3,-1.23,1,1,-2.17,3,3,0.46,0,0,-1,1,1,0.99,0,0,0.72,0,0,-1.08,1,1,2,2,0.4,0.4,17.9,17.9
2160,8.73749999328311,21.5907993584022,"woodland-chaparral","gentle","mixed","mixed","mixed","mesic","mixed","moderate","high","moderate","long",72.08,0.25,-1.24,1,1,-1.28,1,1,-0.95,0,0,-1.34,1,1,-1.9,1,1,-1.97,1,1,-0.8,0,0,-1.8,1,1,0.44,0,0,0.24,0,0,0.75,0.75,0.4,0.4,12,12
2161,9.43499965232651,23.3143558908814,"woodland-chaparral","very steep","mixed","moderate","mixed","wet","mixed","moderate","moderate","moderate","long",26.86,0.38,0.47,0,0,-0.04,0,0,-1.54,1,1,0.56,0,0,0.73,0,0,-2.15,3,3,-1.05,1,1,-1.5,1,1,0.02,0,0,5.98,0,5,0.25,0.25,1,2,8.15,13.15
2162,14.3350000006718,35.4225017516601,"woodland-chaparral","very steep","northwest","mixed","valley-lower slope","mixed","warm","mixed","high","moderate","long",17.86,0,0.26,0,0,-0.86,0,0,-1.39,1,1,0.19,0,0,-0.51,0,0,-6.53,5,5,-2.5,3,3,-2.59,3,3,-0.19,0,0,4.04,0,3,0.25,0.25,2.2,2.8,12.25,15.25
2164,6.41249975910176,15.8456075297284,"woodland-chaparral","gentle","mixed","mixed","valley-lower slope","mixed","mixed","low","high","high","long",78.33,0,-1.73,1,1,-1.25,1,1,-1.85,1,1,-1.08,1,1,-1.46,1,1,-1.1,1,1,-2.3,3,3,0.37,0,0,1.69,0,1,0.13,0,0,1,1,0.8,1,14,15
2165,5.76500002414252,14.2456033096574,"woodland-chaparral","gentle","southeast","moderate","ridge-upper slope","mesic","mixed","low","high","high","long",57.2,0,-1.41,1,1,-1.31,1,1,-1.15,1,1,-1.66,1,1,-1.49,1,1,-2.53,3,3,-0.73,0,0,-1.47,1,1,0.62,0,0,0.53,0,0,1,1,0.8,0.8,14,14
2166,6.70999999226384,16.5807454808836,"woodland-chaparral","mixed","southeast","low","valley-lower slope","mixed","cool","moderate","moderate","moderate","long",58,0.02,0.15,0,0,-1.05,1,1,-2.11,3,3,0.27,0,0,0.69,0,0,-3.27,3,3,-1.67,1,1,-2.08,3,3,1.2,0,1,1.04,0,1,1,1,1.4,1.8,12.1,14.1
2167,5.61500002842215,13.8749458202326,"woodland-chaparral","mixed","southeast","low","mid slope","mesic","cool","low","high","moderate","long",70.05,0.01,-1.94,1,1,-1.62,1,1,-9.55,5,5,-1.69,1,1,-2.95,3,3,-0.11,0,0,-2.96,3,3,-0.19,0,0,1.53,0,1,-1.96,1,1,2.5,2.5,0.8,1,21.55,22.55
2168,4.81000000190299,11.8857505047024,"woodland-chaparral","gentle","mixed","moderate","valley-lower slope","mesic","moderate","low","high","moderate","long",68.83,0.07,-1.48,1,1,-1.31,1,1,-2.05,3,3,-1.92,1,1,-0.99,0,0,-2.45,3,3,-0.93,0,0,-0.6,0,0,0.04,0,0,-0.62,0,0,1.25,1.25,0.6,0.6,14.6,14.6
2170,8.5474988239278,21.1212969688668,"woodland-chaparral","mixed","mixed","mixed","ridge-upper slope","mixed","mixed","moderate","high","moderate","long",30.83,0.01,0.1,0,0,-0.45,0,0,-0.49,0,0,0.15,0,0,1.42,0,1,-1.45,1,1,-0.4,0,0,-0.96,0,0,0.34,0,0,5.61,0,5,0,0.25,0.2,1.2,1.05,7.3
2171,16.8924999930408,41.7422121078034,"woodland-chaparral","mixed","flat","low","mixed","mixed","mixed","mixed","mixed","moderate","long",55.26,0.03,0.24,0,0,0.04,0,0,0.35,0,0,0.2,0,0,-0.17,0,0,-2.35,3,3,-0.12,0,0,-0.18,0,0,-0.53,0,0,1.39,0,1,0,0,0.6,0.8,3.15,4.15
